              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 11:05:31 (30/4/2012) 
DRT4 Serial Number: #3021 
Comment:  
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   8/sec 
Time Constant: off 
Time Offset: 0.062 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 	F2 
5881	0	12	15.000	  0.0	  6.9 
5882	0	12	15.125	  0.0	  7.0 
5883	0	12	15.250	  0.0	 10.6 
5884	0	12	15.375	  0.0	 10.7 
5885	0	12	15.500	  0.0	  8.3 
5886	0	12	15.625	  0.0	  7.7 
5887	0	12	15.750	  0.0	  6.9 
5888	0	12	15.875	  0.0	  5.5 
5889	0	12	16.000	  0.0	  6.4 
5890	0	12	16.125	  0.0	  9.7 
5891	0	12	16.250	  0.0	 10.7 
5892	0	12	16.375	  0.0	  9.1 
5893	0	12	16.500	  0.0	  8.3 
5894	0	12	16.625	  0.0	  8.5 
5895	0	12	16.750	  0.0	  7.1 
5896	0	12	16.875	  0.0	  6.9 
5897	0	12	17.000	  0.0	  7.7 
5898	0	12	17.125	  0.0	 10.5 
5899	0	12	17.250	  0.0	  9.4 
5900	0	12	17.375	  0.0	  8.1 
5901	0	12	17.500	  0.0	  7.3 
5902	0	12	17.625	  0.0	  7.2 
5903	0	12	17.750	  0.0	  7.8 
5904	0	12	17.875	  0.0	  8.9 
5905	0	12	18.000	  0.0	 11.3 
5906	0	12	18.125	  0.0	 12.1 
5907	0	12	18.250	  0.0	 11.6 
5908	0	12	18.375	  0.0	  9.9 
5909	0	12	18.500	  0.0	  8.1 
5910	0	12	18.625	  0.0	  7.9 
5911	0	12	18.750	  0.0	  7.2 
5912	0	12	18.875	  0.0	  7.0 
5913	0	12	19.000	  0.0	 12.4 
5914	0	12	19.125	  0.0	 20.6 
5915	0	12	19.250	  0.0	 21.8 
5916	0	12	19.375	  0.0	 20.8 
5917	0	12	19.500	  0.0	 20.0 
5918	0	12	19.625	  0.0	 15.7 
5919	0	12	19.750	  0.0	 11.9 
5920	0	12	19.875	  0.0	  9.6 
5921	0	12	20.000	  0.0	 10.1 
5922	0	12	20.125	  0.0	 11.8 
5923	0	12	20.250	  0.0	 11.1 
5924	0	12	20.375	  0.0	  9.8 
5925	0	12	20.500	  0.0	  8.2 
5926	0	12	20.625	  0.0	  7.6 
5927	0	12	20.750	  0.0	  7.1 
5928	0	12	20.875	  0.0	  6.6 
5929	0	12	21.000	  0.0	  8.4 
5930	0	12	21.125	  0.0	 11.0 
5931	0	12	21.250	  0.0	 10.1 
5932	0	12	21.375	  0.0	  8.5 
5933	0	12	21.500	  0.0	  7.8 
5934	0	12	21.625	  0.0	  8.8 
5935	0	12	21.750	  0.0	  9.1 
5936	0	12	21.875	  0.0	  9.2 
5937	0	12	22.000	  0.0	 11.8 
5938	0	12	22.125	  0.0	 13.4 
5939	0	12	22.250	  0.0	 11.5 
5940	0	12	22.375	  0.0	  9.2 
5941	0	12	22.500	  0.0	  8.8 
5942	0	12	22.625	  0.0	  7.2 
5943	0	12	22.750	  0.0	  6.5 
5944	0	12	22.875	  0.0	  6.6 
5945	0	12	23.000	  0.0	  8.1 
5946	0	12	23.125	  0.0	 10.4 
5947	0	12	23.250	  0.0	 10.1 
5948	0	12	23.375	  0.0	  8.5 
5949	0	12	23.500	  0.0	  8.2 
5950	0	12	23.625	  0.0	  8.5 
5951	0	12	23.750	  0.0	  7.5 
5952	0	12	23.875	  0.0	  7.9 
5953	0	12	24.000	  0.0	 10.9 
5954	0	12	24.125	  0.0	 10.1 
5955	0	12	24.250	  0.0	  8.2 
5956	0	12	24.375	  0.0	  8.1 
5957	0	12	24.500	  0.0	  7.8 
5958	0	12	24.625	  0.0	  7.1 
5959	0	12	24.750	  0.0	  9.8 
5960	0	12	24.875	  0.0	 12.7 
5961	0	12	25.000	  0.0	 12.0 
5962	0	12	25.125	  0.0	 10.5 
5963	0	12	25.250	  0.0	  9.3 
5964	0	12	25.375	  0.0	  7.8 
5965	0	12	25.500	  0.0	  7.2 
5966	0	12	25.625	  0.0	  8.2 
5967	0	12	25.750	  0.0	 12.4 
5968	0	12	25.875	  0.0	 11.6 
5969	0	12	26.000	  0.0	  9.2 
5970	0	12	26.125	  0.0	  9.7 
5971	0	12	26.250	  0.0	  9.3 
5972	0	12	26.375	  0.0	  7.2 
5973	0	12	26.500	  0.0	  6.7 
5974	0	12	26.625	  0.0	 10.9 
5975	0	12	26.750	  0.0	 12.4 
5976	0	12	26.875	  0.0	 10.5 
5977	0	12	27.000	  0.0	  9.2 
5978	0	12	27.125	  0.0	  8.7 
5979	0	12	27.250	  0.0	  7.5 
5980	0	12	27.375	  0.0	  7.6 
5981	0	12	27.500	  0.0	 10.9 
5982	0	12	27.625	  0.0	 11.0 
5983	0	12	27.750	  0.0	  8.9 
5984	0	12	27.875	  0.0	  9.9 
5985	0	12	28.000	  0.0	  8.6 
5986	0	12	28.125	  0.0	  7.1 
5987	0	12	28.250	  0.0	  6.3 
5988	0	12	28.375	  0.0	  9.8 
5989	0	12	28.500	  0.0	 10.0 
5990	0	12	28.625	  0.0	 10.1 
5991	0	12	28.750	  0.0	  9.2 
5992	0	12	28.875	  0.0	  8.3 
5993	0	12	29.000	  0.0	  7.5 
5994	0	12	29.125	  0.0	  7.5 
5995	0	12	29.250	  0.0	 11.3 
5996	0	12	29.375	  0.0	 12.0 
5997	0	12	29.500	  0.0	 10.8 
5998	0	12	29.625	  0.0	  9.8 
5999	0	12	29.750	  0.0	  8.7 
6000	0	12	29.875	  0.0	  7.7 
6001	0	12	30.000	  0.0	  7.5 
6002	0	12	30.125	  0.0	  8.4 
6003	0	12	30.250	  0.0	 11.2 
6004	0	12	30.375	  0.0	 10.0 
6005	0	12	30.500	  0.0	  9.2 
6006	0	12	30.625	  0.0	  8.6 
6007	0	12	30.750	  0.0	  7.8 
6008	0	12	30.875	  0.0	  7.6 
6009	0	12	31.000	  0.0	  6.4 
6010	0	12	31.125	  0.0	  9.1 
6011	0	12	31.250	  0.0	  9.5 
6012	0	12	31.375	  0.0	  8.3 
6013	0	12	31.500	  0.0	  7.1 
6014	0	12	31.625	  0.0	  6.3 
6015	0	12	31.750	  0.0	  5.9 
6016	0	12	31.875	  0.0	  5.2 
6017	0	12	32.000	  0.0	  8.2 
6018	0	12	32.125	  0.0	 10.3 
6019	0	12	32.250	  0.0	  8.7 
6020	0	12	32.375	  0.0	  6.6 
6021	0	12	32.500	  0.0	  6.2 
6022	0	12	32.625	  0.0	  6.1 
6023	0	12	32.750	  0.0	  6.8 
6024	0	12	32.875	  0.0	  6.1 
6025	0	12	33.000	  0.0	  9.3 
6026	0	12	33.125	  0.0	 12.5 
6027	0	12	33.250	  0.0	  9.9 
6028	0	12	33.375	  0.0	  8.6 
6029	0	12	33.500	  0.0	  7.3 
6030	0	12	33.625	  0.0	  6.0 
6031	0	12	33.750	  0.0	  5.7 
6032	0	12	33.875	  0.0	  6.0 
6033	0	12	34.000	  0.0	  8.6 
6034	0	12	34.125	  0.0	 10.8 
6035	0	12	34.250	  0.0	  7.5 
6036	0	12	34.375	  0.0	  5.8 
6037	0	12	34.500	  0.0	  5.7 
6038	0	12	34.625	  0.0	  5.4 
6039	0	12	34.750	  0.0	  5.6 
6040	0	12	34.875	  0.0	  5.6 
6041	0	12	35.000	  0.0	  7.7 
6042	0	12	35.125	  0.0	  8.8 
6043	0	12	35.250	  0.0	  7.2 
6044	0	12	35.375	  0.0	  6.0 
6045	0	12	35.500	  0.0	  5.8 
6046	0	12	35.625	  0.0	  5.1 
6047	0	12	35.750	  0.0	  4.9 
6048	0	12	35.875	  0.0	  6.4 
6049	0	12	36.000	  0.0	  7.6 
6050	0	12	36.125	  0.0	  6.7 
6051	0	12	36.250	  0.0	  6.0 
6052	0	12	36.375	  0.0	  5.4 
6053	0	12	36.500	  0.0	  4.5 
6054	0	12	36.625	  0.0	  4.8 
6055	0	12	36.750	  0.0	  5.0 
6056	0	12	36.875	  0.0	  8.4 
6057	0	12	37.000	  0.0	  8.7 
6058	0	12	37.125	  0.0	  7.0 
6059	0	12	37.250	  0.0	  5.7 
6060	0	12	37.375	  0.0	  5.6 
6061	0	12	37.500	  0.0	  4.9 
6062	0	12	37.625	  0.0	  5.0 
6063	0	12	37.750	  0.0	  8.1 
6064	0	12	37.875	  0.0	 10.9 
6065	0	12	38.000	  0.0	  9.2 
6066	0	12	38.125	  0.0	  8.9 
6067	0	12	38.250	  0.0	  6.6 
6068	0	12	38.375	  0.0	  6.0 
6069	0	12	38.500	  0.0	  5.8 
6070	0	12	38.625	  0.0	  5.7 
6071	0	12	38.750	  0.0	  8.7 
6072	0	12	38.875	  0.0	  8.2 
6073	0	12	39.000	  0.0	  7.0 
6074	0	12	39.125	  0.0	  6.8 
6075	0	12	39.250	  0.0	  6.5 
6076	0	12	39.375	  0.0	  6.4 
6077	0	12	39.500	  0.0	  5.9 
6078	0	12	39.625	  0.0	  9.3 
6079	0	12	39.750	  0.0	  8.1 
6080	0	12	39.875	  0.0	  6.5 
6081	0	12	40.000	  0.0	  7.6 
6082	0	12	40.125	  0.0	  8.1 
6083	0	12	40.250	  0.0	  7.2 
6084	0	12	40.375	  0.0	  6.6 
6085	0	12	40.500	  0.0	  8.8 
6086	0	12	40.625	  0.0	 11.2 
6087	0	12	40.750	  0.0	 10.1 
6088	0	12	40.875	  0.0	  9.0 
6089	0	12	41.000	  0.0	  7.8 
6090	0	12	41.125	  0.0	  6.4 
6091	0	12	41.250	  0.0	  6.8 
6092	0	12	41.375	  0.0	  7.8 
6093	0	12	41.500	  0.0	 11.3 
6094	0	12	41.625	  0.0	 10.9 
6095	0	12	41.750	  0.0	  8.8 
6096	0	12	41.875	  0.0	  7.4 
6097	0	12	42.000	  0.0	  7.3 
6098	0	12	42.125	  0.0	  9.4 
6099	0	12	42.250	  0.0	  8.8 
6100	0	12	42.375	  0.0	 10.7 
6101	0	12	42.500	  0.0	  9.8 
6102	0	12	42.625	  0.0	  9.0 
6103	0	12	42.750	  0.0	  7.6 
6104	0	12	42.875	  0.0	  6.9 
6105	0	12	43.000	  0.0	  6.2 
6106	0	12	43.125	  0.0	  6.3 
6107	0	12	43.250	  0.0	  8.8 
6108	0	12	43.375	  0.0	  9.1 
6109	0	12	43.500	  0.0	  7.8 
6110	0	12	43.625	  0.0	  8.9 
6111	0	12	43.750	  0.0	  8.6 
6112	0	12	43.875	  0.0	  8.0 
6113	0	12	44.000	  0.0	  6.5 
6114	0	12	44.125	  0.0	  7.3 
6115	0	12	44.250	  0.0	  8.6 
6116	0	12	44.375	  0.0	  7.4 
6117	0	12	44.500	  0.0	  8.0 
6118	0	12	44.625	  0.0	  9.2 
6119	0	12	44.750	  0.0	  7.5 
6120	0	12	44.875	  0.0	  7.0 
6121	0	12	45.000	  0.0	  6.0 
6122	0	12	45.125	  0.0	  8.0 
6123	0	12	45.250	  0.0	  8.7 
6124	0	12	45.375	  0.0	  7.6 
6125	0	12	45.500	  0.0	  5.9 
6126	0	12	45.625	  0.0	  5.8 
6127	0	12	45.750	  0.0	  6.3 
6128	0	12	45.875	  0.0	  6.6 
6129	0	12	46.000	  0.0	  9.1 
6130	0	12	46.125	  0.0	  9.1 
6131	0	12	46.250	  0.0	  8.6 
6132	0	12	46.375	  0.0	  6.4 
6133	0	12	46.500	  0.0	  7.0 
6134	0	12	46.625	  0.0	  6.1 
6135	0	12	46.750	  0.0	  5.5 
6136	0	12	46.875	  0.0	  7.6 
6137	0	12	47.000	  0.0	  8.4 
6138	0	12	47.125	  0.0	  7.1 
6139	0	12	47.250	  0.0	  6.2 
6140	0	12	47.375	  0.0	  6.4 
6141	0	12	47.500	  0.0	  5.7 
6142	0	12	47.625	  0.0	  5.9 
6143	0	12	47.750	  0.0	  6.6 
6144	0	12	47.875	  0.0	  9.3 
6145	0	12	48.000	  0.0	  9.8 
6146	0	12	48.125	  0.0	  8.4 
6147	0	12	48.250	  0.0	  7.6 
6148	0	12	48.375	  0.0	  7.0 
6149	0	12	48.500	  0.0	  6.2 
6150	0	12	48.625	  0.0	  6.6 
6151	0	12	48.750	  0.0	  9.4 
6152	0	12	48.875	  0.0	  7.8 
6153	0	12	49.000	  0.0	  6.1 
6154	0	12	49.125	  0.0	  6.5 
6155	0	12	49.250	  0.0	  6.3 
6156	0	12	49.375	  0.0	  6.5 
6157	0	12	49.500	  0.0	  6.9 
6158	0	12	49.625	  0.0	  8.2 
6159	0	12	49.750	  0.0	  8.0 
6160	0	12	49.875	  0.0	  7.9 
6161	0	12	50.000	  0.0	  6.7 
6162	0	12	50.125	  0.0	  6.5 
6163	0	12	50.250	  0.0	  6.7 
6164	0	12	50.375	  0.0	  8.3 
6165	0	12	50.500	  0.0	 10.8 
6166	0	12	50.625	  0.0	 10.3 
6167	0	12	50.750	  0.0	  8.1 
6168	0	12	50.875	  0.0	  7.7 
6169	0	12	51.000	  0.0	  7.1 
6170	0	12	51.125	  0.0	  7.0 
6171	0	12	51.250	  0.0	  8.8 
6172	0	12	51.375	  0.0	 11.9 
6173	0	12	51.500	  0.0	 11.5 
6174	0	12	51.625	  0.0	  9.7 
6175	0	12	51.750	  0.0	  8.1 
6176	0	12	51.875	  0.0	  7.8 
6177	0	12	52.000	  0.0	  6.5 
6178	0	12	52.125	  0.0	  6.6 
6179	0	12	52.250	  0.0	 10.5 
6180	0	12	52.375	  0.0	 10.6 
6181	0	12	52.500	  0.0	  8.6 
6182	0	12	52.625	  0.0	  8.0 
6183	0	12	52.750	  0.0	  7.5 
6184	0	12	52.875	  0.0	  7.0 
6185	0	12	53.000	  0.0	  7.6 
6186	0	12	53.125	  0.0	 11.3 
6187	0	12	53.250	  0.0	 11.1 
6188	0	12	53.375	  0.0	  9.0 
6189	0	12	53.500	  0.0	  8.1 
6190	0	12	53.625	  0.0	  7.7 
6191	0	12	53.750	  0.0	  6.8 
6192	0	12	53.875	  0.0	  7.3 
6193	0	12	54.000	  0.0	 11.8 
6194	0	12	54.125	  0.0	 14.5 
6195	0	12	54.250	  0.0	 13.4 
6196	0	12	54.375	  0.0	 11.6 
6197	0	12	54.500	  0.0	 12.2 
6198	0	12	54.625	  0.0	 10.6 
6199	0	12	54.750	  0.0	 10.2 
6200	0	12	54.875	  0.0	 13.8 
6201	0	12	55.000	  0.0	 14.0 
6202	0	12	55.125	  0.0	 12.7 
6203	0	12	55.250	  0.0	 11.5 
6204	0	12	55.375	  0.0	 10.2 
6205	0	12	55.500	  0.0	  9.0 
6206	0	12	55.625	  0.0	  9.5 
6207	0	12	55.750	  0.0	 12.9 
6208	0	12	55.875	  0.0	 15.0 
6209	0	12	56.000	  0.0	 12.1 
6210	0	12	56.125	  0.0	 10.2 
6211	0	12	56.250	  0.0	  9.9 
6212	0	12	56.375	  0.0	  8.5 
6213	0	12	56.500	  0.0	  8.3 
6214	0	12	56.625	  0.0	 10.8 
6215	0	12	56.750	  0.0	 16.0 
6216	0	12	56.875	  0.0	 12.5 
6217	0	12	57.000	  0.0	 10.5 
6218	0	12	57.125	  0.0	  9.4 
6219	0	12	57.250	  0.0	  8.5 
6220	0	12	57.375	  0.0	  7.8 
6221	0	12	57.500	  0.0	 11.1 
6222	0	12	57.625	  0.0	 15.7 
6223	0	12	57.750	  0.0	 12.6 
6224	0	12	57.875	  0.0	 10.4 
6225	0	12	58.000	  0.0	  9.1 
6226	0	12	58.125	  0.0	  8.1 
6227	0	12	58.250	  0.0	  8.0 
6228	0	12	58.375	  0.0	 12.7 
6229	0	12	58.500	  0.0	 16.5 
6230	0	12	58.625	  0.0	 15.4 
6231	0	12	58.750	  0.0	 12.9 
6232	0	12	58.875	  0.0	 11.5 
6233	0	12	59.000	  0.0	 10.8 
6234	0	12	59.125	  0.0	  9.2 
6235	0	12	59.250	  0.0	  8.8 
6236	0	12	59.375	  0.0	 13.8 
6237	0	12	59.500	  0.0	 13.9 
6238	0	12	59.625	  0.0	 10.8 
6239	0	12	59.750	  0.0	  9.5 
6240	0	12	59.875	  0.0	  8.1 
6241	0	13	0.000	  0.0	  9.2 
6242	0	13	0.125	  0.0	  9.1 
6243	0	13	0.250	  0.0	  9.0 
6244	0	13	0.375	  0.0	 11.8 
6245	0	13	0.500	  0.0	 11.4 
6246	0	13	0.625	  0.0	  8.9 
6247	0	13	0.750	  0.0	 10.7 
6248	0	13	0.875	  0.0	 10.8 
6249	0	13	1.000	  0.0	 12.2 
6250	0	13	1.125	  0.0	 12.9 
6251	0	13	1.250	  0.0	 14.2 
6252	0	13	1.375	  0.0	 13.4 
6253	0	13	1.500	  0.0	 10.5 
6254	0	13	1.625	  0.0	  8.3 
6255	0	13	1.750	  0.0	  7.6 
6256	0	13	1.875	  0.0	  7.4 
6257	0	13	2.000	  0.0	  7.4 
6258	0	13	2.125	  0.0	  7.4 
6259	0	13	2.250	  0.0	 11.8 
6260	0	13	2.375	  0.0	 11.4 
6261	0	13	2.500	  0.0	  9.4 
6262	0	13	2.625	  0.0	  7.1 
6263	0	13	2.750	  0.0	  5.6 
6264	0	13	2.875	  0.0	  5.5 
6265	0	13	3.000	  0.0	  5.4 
6266	0	13	3.125	  0.0	  5.3 
6267	0	13	3.250	  0.0	  7.9 
6268	0	13	3.375	  0.0	  8.9 
6269	0	13	3.500	  0.0	  8.4 
6270	0	13	3.625	  0.0	  7.1 
6271	0	13	3.750	  0.0	  7.6 
6272	0	13	3.875	  0.0	  6.5 
6273	0	13	4.000	  0.0	  6.0 
6274	0	13	4.125	  0.0	  5.9 
6275	0	13	4.250	  0.0	  7.6 
6276	0	13	4.375	  0.0	  7.2 
6277	0	13	4.500	  0.0	  5.8 
6278	0	13	4.625	  0.0	  5.3 
6279	0	13	4.750	  0.0	  4.6 
6280	0	13	4.875	  0.0	  4.3 
6281	0	13	5.000	  0.0	  5.6 
6282	0	13	5.125	  0.0	  8.5 
6283	0	13	5.250	  0.0	  7.5 
6284	0	13	5.375	  0.0	  5.9 
6285	0	13	5.500	  0.0	  5.6 
6286	0	13	5.625	  0.0	  5.1 
6287	0	13	5.750	  0.0	  4.8 
6288	0	13	5.875	  0.0	  5.9 
6289	0	13	6.000	  0.0	  8.3 
6290	0	13	6.125	  0.0	  7.5 
6291	0	13	6.250	  0.0	  5.6 
6292	0	13	6.375	  0.0	  5.4 
6293	0	13	6.500	  0.0	  4.9 
6294	0	13	6.625	  0.0	  5.0 
6295	0	13	6.750	  0.0	  5.8 
6296	0	13	6.875	  0.0	 10.6 
6297	0	13	7.000	  0.0	  9.2 
6298	0	13	7.125	  0.0	  6.7 
6299	0	13	7.250	  0.0	  6.0 
6300	0	13	7.375	  0.0	  5.6 
6301	0	13	7.500	  0.0	  5.1 
6302	0	13	7.625	  0.0	  6.4 
6303	0	13	7.750	  0.0	  8.5 
6304	0	13	7.875	  0.0	  7.1 
6305	0	13	8.000	  0.0	  6.0 
6306	0	13	8.125	  0.0	  5.9 
6307	0	13	8.250	  0.0	  5.6 
6308	0	13	8.375	  0.0	  5.7 
6309	0	13	8.500	  0.0	  5.6 
6310	0	13	8.625	  0.0	  6.8 
6311	0	13	8.750	  0.0	  7.2 
6312	0	13	8.875	  0.0	  7.3 
6313	0	13	9.000	  0.0	  6.3 
6314	0	13	9.125	  0.0	  5.5 
6315	0	13	9.250	  0.0	  4.8 
6316	0	13	9.375	  0.0	  5.1 
6317	0	13	9.500	  0.0	  6.3 
6318	0	13	9.625	  0.0	  7.1 
6319	0	13	9.750	  0.0	  6.5 
6320	0	13	9.875	  0.0	  6.7 
6321	0	13	10.000	  0.0	  6.7 
6322	0	13	10.125	  0.0	  6.1 
6323	0	13	10.250	  0.0	  4.6 
6324	0	13	10.375	  0.0	  5.1 
6325	0	13	10.500	  0.0	  7.7 
6326	0	13	10.625	  0.0	  8.7 
6327	0	13	10.750	  0.0	  9.1 
6328	0	13	10.875	  0.0	  7.0 
6329	0	13	11.000	  0.0	  6.0 
6330	0	13	11.125	  0.0	  5.4 
6331	0	13	11.250	  0.0	  5.3 
6332	0	13	11.375	  0.0	  8.4 
6333	0	13	11.500	  0.0	  8.6 
6334	0	13	11.625	  0.0	  7.3 
6335	0	13	11.750	  0.0	  6.0 
6336	0	13	11.875	  0.0	  6.4 
6337	0	13	12.000	  0.0	  6.1 
6338	0	13	12.125	  0.0	  6.6 
6339	0	13	12.250	  0.0	  8.3 
6340	0	13	12.375	  0.0	  9.0 
6341	0	13	12.500	  0.0	  8.0 
6342	0	13	12.625	  0.0	  7.6 
6343	0	13	12.750	  0.0	  8.0 
6344	0	13	12.875	  0.0	  7.3 
6345	0	13	13.000	  0.0	  6.4 
6346	0	13	13.125	  0.0	  6.3 
6347	0	13	13.250	  0.0	 10.2 
6348	0	13	13.375	  0.0	 10.2 
6349	0	13	13.500	  0.0	  7.7 
6350	0	13	13.625	  0.0	  7.0 
6351	0	13	13.750	  0.0	  6.4 
6352	0	13	13.875	  0.0	  6.7 
6353	0	13	14.000	  0.0	  6.7 
6354	0	13	14.125	  0.0	  8.1 
6355	0	13	14.250	  0.0	  8.9 
6356	0	13	14.375	  0.0	  8.5 
6357	0	13	14.500	  0.0	  8.2 
6358	0	13	14.625	  0.0	  7.5 
6359	0	13	14.750	  0.0	  6.2 
6360	0	13	14.875	  0.0	  6.1 
6361	0	13	15.000	  0.0	  8.8 
6362	0	13	15.125	  0.0	  9.0 
6363	0	13	15.250	  0.0	  7.7 
6364	0	13	15.375	  0.0	  7.3 
6365	0	13	15.500	  0.0	  8.2 
6366	0	13	15.625	  0.0	  9.1 
6367	0	13	15.750	  0.0	  9.7 
6368	0	13	15.875	  0.0	 11.2 
6369	0	13	16.000	  0.0	  9.2 
6370	0	13	16.125	  0.0	  7.8 
6371	0	13	16.250	  0.0	  7.2 
6372	0	13	16.375	  0.0	  6.0 
6373	0	13	16.500	  0.0	  5.5 
6374	0	13	16.625	  0.0	  7.7 
6375	0	13	16.750	  0.0	 10.8 
6376	0	13	16.875	  0.0	  9.5 
6377	0	13	17.000	  0.0	  8.2 
6378	0	13	17.125	  0.0	  7.6 
6379	0	13	17.250	  0.0	  8.0 
6380	0	13	17.375	  0.0	  8.6 
6381	0	13	17.500	  0.0	 10.0 
6382	0	13	17.625	  0.0	 12.9 
6383	0	13	17.750	  0.0	 10.9 
6384	0	13	17.875	  0.0	  9.2 
6385	0	13	18.000	  0.0	  9.0 
6386	0	13	18.125	  0.0	  9.0 
6387	0	13	18.250	  0.0	  7.9 
6388	0	13	18.375	  0.0	  8.0 
6389	0	13	18.500	  0.0	 10.4 
6390	0	13	18.625	  0.0	 11.8 
6391	0	13	18.750	  0.0	 10.9 
6392	0	13	18.875	  0.0	  9.2 
6393	0	13	19.000	  0.0	  8.8 
6394	0	13	19.125	  0.0	  7.3 
6395	0	13	19.250	  0.0	  7.4 
6396	0	13	19.375	  0.0	 12.8 
6397	0	13	19.500	  0.0	 14.6 
6398	0	13	19.625	  0.0	 12.5 
6399	0	13	19.750	  0.0	 10.3 
6400	0	13	19.875	  0.0	  9.9 
6401	0	13	20.000	  0.0	  9.9 
6402	0	13	20.125	  0.0	  8.4 
6403	0	13	20.250	  0.0	  9.1 
6404	0	13	20.375	  0.0	 12.1 
6405	0	13	20.500	  0.0	 12.0 
6406	0	13	20.625	  0.0	  9.6 
6407	0	13	20.750	  0.0	  9.1 
6408	0	13	20.875	  0.0	  8.0 
6409	0	13	21.000	  0.0	  7.1 
6410	0	13	21.125	  0.0	  6.6 
6411	0	13	21.250	  0.0	  8.8 
6412	0	13	21.375	  0.0	 10.9 
6413	0	13	21.500	  0.0	 12.2 
6414	0	13	21.625	  0.0	 11.3 
6415	0	13	21.750	  0.0	 10.5 
6416	0	13	21.875	  0.0	  9.1 
6417	0	13	22.000	  0.0	  7.4 
6418	0	13	22.125	  0.0	  8.5 
6419	0	13	22.250	  0.0	 11.9 
6420	0	13	22.375	  0.0	 10.7 
6421	0	13	22.500	  0.0	  9.4 
6422	0	13	22.625	  0.0	  8.3 
6423	0	13	22.750	  0.0	  7.6 
6424	0	13	22.875	  0.0	  6.5 
6425	0	13	23.000	  0.0	  7.3 
6426	0	13	23.125	  0.0	 12.5 
6427	0	13	23.250	  0.0	 12.8 
6428	0	13	23.375	  0.0	 11.0 
6429	0	13	23.500	  0.0	  8.5 
6430	0	13	23.625	  0.0	  7.4 
6431	0	13	23.750	  0.0	  5.9 
6432	0	13	23.875	  0.0	  6.0 
6433	0	13	24.000	  0.0	  9.4 
6434	0	13	24.125	  0.0	 10.5 
6435	0	13	24.250	  0.0	  9.2 
6436	0	13	24.375	  0.0	  7.5 
6437	0	13	24.500	  0.0	  7.7 
6438	0	13	24.625	  0.0	  6.5 
6439	0	13	24.750	  0.0	  5.8 
6440	0	13	24.875	  0.0	  7.6 
6441	0	13	25.000	  0.0	  9.6 
6442	0	13	25.125	  0.0	  7.5 
6443	0	13	25.250	  0.0	  6.3 
6444	0	13	25.375	  0.0	  6.5 
6445	0	13	25.500	  0.0	  6.0 
6446	0	13	25.625	  0.0	  5.6 
6447	0	13	25.750	  0.0	  6.9 
6448	0	13	25.875	  0.0	  9.1 
6449	0	13	26.000	  0.0	  7.9 
6450	0	13	26.125	  0.0	  6.3 
6451	0	13	26.250	  0.0	  6.2 
6452	0	13	26.375	  0.0	  6.3 
6453	0	13	26.500	  0.0	  5.6 
6454	0	13	26.625	  0.0	  5.9 
6455	0	13	26.750	  0.0	  8.2 
6456	0	13	26.875	  0.0	  7.8 
6457	0	13	27.000	  0.0	  6.4 
6458	0	13	27.125	  0.0	  5.7 
6459	0	13	27.250	  0.0	  5.8 
6460	0	13	27.375	  0.0	  5.7 
6461	0	13	27.500	  0.0	  6.3 
6462	0	13	27.625	  0.0	  8.8 
6463	0	13	27.750	  0.0	  9.0 
6464	0	13	27.875	  0.0	  6.6 
6465	0	13	28.000	  0.0	  5.7 
6466	0	13	28.125	  0.0	  5.8 
6467	0	13	28.250	  0.0	  5.8 
6468	0	13	28.375	  0.0	  5.3 
6469	0	13	28.500	  0.0	  9.2 
6470	0	13	28.625	  0.0	  9.1 
6471	0	13	28.750	  0.0	  7.5 
6472	0	13	28.875	  0.0	  5.8 
6473	0	13	29.000	  0.0	  5.3 
6474	0	13	29.125	  0.0	  5.7 
6475	0	13	29.250	  0.0	  5.5 
6476	0	13	29.375	  0.0	  5.8 
6477	0	13	29.500	  0.0	  7.4 
6478	0	13	29.625	  0.0	  8.0 
6479	0	13	29.750	  0.0	  5.7 
6480	0	13	29.875	  0.0	  5.9 
6481	0	13	30.000	  0.0	  6.5 
6482	0	13	30.125	  0.0	  6.0 
6483	0	13	30.250	  0.0	  5.6 
6484	0	13	30.375	  0.0	  6.5 
6485	0	13	30.500	  0.0	  8.6 
6486	0	13	30.625	  0.0	  8.3 
6487	0	13	30.750	  0.0	  7.2 
6488	0	13	30.875	  0.0	  7.1 
6489	0	13	31.000	  0.0	  7.0 
6490	0	13	31.125	  0.0	  6.4 
6491	0	13	31.250	  0.0	  6.6 
6492	0	13	31.375	  0.0	 10.0 
6493	0	13	31.500	  0.0	 10.5 
6494	0	13	31.625	  0.0	 10.6 
6495	0	13	31.750	  0.0	  9.6 
6496	0	13	31.875	  0.0	  8.8 
6497	0	13	32.000	  0.0	  7.6 
6498	0	13	32.125	  0.0	  5.6 
6499	0	13	32.250	  0.0	  7.7 
6500	0	13	32.375	  0.0	  9.0 
6501	0	13	32.500	  0.0	  7.7 
6502	0	13	32.625	  0.0	  7.4 
